190.5,206.5
188.5,209.5
193.5,207.5
189.5,212.5
195.5,203.5
194.5,207.5
199.5,203.5
189.5,209.5
196.5,203.5
190.5,212.5
196.5,205.5
190.5,212.5
196.5,209.5
186.5,209.5
197.5,203.5
191.5,208.5
199.5,204.5
191.5,206.5
196.5,204.5
194.5,204.5
197.5,205.5
197.5,202.5
192.5,209.5
192.5,205.5
189.5,211.5
194.5,205.5
188.5,214.5
192.5,203.5
189.5,213.5
198.5,202.5
188.5,210.5
200.5,203.5
191.5,211.5
200.5,206.5
188.5,211.5
194.5,208.5
187.5,212.5
196.5,207.5
188.5,207.5
200.5,202.5
192.5,209.5
198.5,203.5
189.5,207.5
199.5,207.5
191.5,206.5
193.5,206.5
198.5,201.5
195.5,207.5
189.5,208.5
188.5,209.5
193.5,206.5
187.5,211.5
193.5,202.5
188.5,213.5
195.5,204.5
190.5,207.5
199.5,204.5
185.5,212.5
196.5,203.5
189.5,211.5
196.5,208.5
188.5,208.5
193.5,209.5
191.5,208.5
192.5,211.5
191.5,204.5
197.5,207.5
194.5,205.5
193.5,208.5
199.5,201.5
194.5,208.5
198.5,203.5
189.5,212.5
197.5,205.5
189.5,211.5
193.5,204.5
192.5,210.5
199.5,202.5
189.5,207.5
197.5,202.5
193.5,208.5
196.5,211.5
192.5,206.5
