(-0.8091004316809313, -0.44148102640460574)
(-0.8085804878882247, -0.4402921984954863)
(-0.80804149618872, -0.43905535264700307)
(-0.8074838138220927, -0.43777016463021434)
(-0.8069417493777589, -0.4365154912417279)
(-0.8064284643523258, -0.43532189495185936)
(-0.8059313076115874, -0.434160521652544)
(-0.8054457052416221, -0.43302138614611924)
(-0.8049689702100185, -0.4318977453917191)
(-0.8045013427971739, -0.4307902792511047)
(-0.80404112776297, -0.42969515863001356)
(-0.8035949141872988, -0.4286283064250581)
(-0.8031619866346453, -0.42758812162710236)
(-0.8027442676556894, -0.42657952462437154)
(-0.8023442931426485, -0.4256086825201332)
(-0.8019635595517317, -0.42467963870657244)
(-0.8016001839842452, -0.4237879617490037)
(-0.8012528784864412, -0.4229307986786507)
(-0.8009167371773986, -0.4220961232925493)
(-0.800597380806492, -0.42129804606374843)
(-0.8002996431426351, -0.4205489077576)
(-0.8000318938304676, -0.419870329891207)
(-0.7997779528621989, -0.41922160670822917)
(-0.7995490925324673, -0.41863222906735575)
(-1.3280242953890613, -1.0613782881916407)
(-1.3307652647875106, -1.0664142424157712)
(-1.3320085003976898, -1.0687288304554843)
(-1.3330378832954017, -1.0706737987738533)
(-1.3338961453938674, -1.072319375438518)
(-1.3347934092480422, -1.0740736181629282)
(-1.335420653595859, -1.0753194076548824)
(-1.3359356670524232, -1.0763591093874623)
(-1.3363798239450306, -1.0772710079542105)
(-1.336766397628238, -1.0780785325582896)
(-1.3371060172002742, -1.0788008353433336)
(-1.3373898978668317, -1.0794165644117144)
(-1.3376143425809812, -1.0799146961254642)
(-1.3377552670360138, -1.0802339085139236)
(-1.3378455374308225, -1.0804423944959787)
(-1.3379142376668838, -1.0806036013675728)
(-1.3379985278599302, -1.0808043766686597)
(-1.3381289771040983, -1.0811211711971542)
(-1.3383133515467083, -1.0815785115977086)
(-1.3385468107279657, -1.0821696963194674)
(-1.3388165076607788, -1.0828664114664885)
(-1.3391055271455725, -1.0836277577406546)
(-1.33939380985431, -1.084401906859415)
(-1.3396628520850045, -1.0851378276994526)
(-1.3398923919261643, -1.0857771853953466)
(-1.3400700883022247, -1.0862805726177251)
(-1.3402013657139817, -1.0866585633327668)
(-1.340299629025484, -1.0869455868957347)
(-1.340382527098268, -1.0871909803970445)
(-1.3404571315803733, -1.087415064490989)
(-1.3405198144372632, -1.0876060455746235)
(-1.3405639056791558, -1.08774230892706)
(-1.3405861756009043, -1.0878122221284898)
(-1.340585266425142, -1.087809760147087)
(-1.3405601090686083, -1.0877299478433273)
(-1.3405076771047792, -1.0875612634584522)
(-1.3404235698019684, -1.0872873071824116)
(-1.3403048530392176, -1.0868957568873403)
(-1.3401531530937054, -1.0863891947621325)
(-1.3399732042498222, -1.0857807035015894)
(-1.339774127563214, -1.0850991436151247)
(-1.3395663267294895, -1.0843786408613791)
(-1.339358131319528, -1.0836474965681882)
(-1.339151790183906, -1.0829136252366767)
(-1.3389510760314167, -1.082190478082225)
(-1.3387598610546125, -1.0814922781487044)
(-1.3385819965115515, -1.080834072219678)
(-1.3384188668863255, -1.0802221335809326)
(-1.3382662353112358, -1.0796417264279394)
(-1.3381162305405205, -1.0790634110837896)
(-1.3379615081092913, -1.078458561425417)
(-1.3377955395183028, -1.0778002637889024)
(-1.3376190134098647, -1.0770897286025856)
(-1.3374363164474605, -1.076343387682043)
(-1.3372515385344705, -1.0755774049989333)
(-1.3370652642365015, -1.0747938343029408)
(-1.3368778486428907, -1.0739937872469014)
(-1.3366904312840808, -1.0731818823363408)
(-1.336504072659281, -1.0723629534769283)
(-1.33631992471934, -1.0715421106329415)
(-1.336137460583564, -1.0707173370695287)
(-1.3359541736508818, -1.0698775455865484)
(-1.3357663947320328, -1.069005739848726)
(-1.335569475440391, -1.0680796300705118)
(-1.335362255937815, -1.067093218507737)
(-1.335144340596262, -1.066044030875242)
(-1.3349189550614557, -1.0649471080287916)
(-1.334689213767904, -1.0638180039103133)
(-1.3344596930437698, -1.0626799276997536)
(-1.3342318489734808, -1.0615410111402146)
(-1.3340045661616111, -1.0603968608696566)
(-1.3337753238862855, -1.059235508371692)
(-1.3335525969201256, -1.058100799153761)
(-1.3333309880233213, -1.0569663233884077)
(-1.333107776664041, -1.055818745759488)
(-1.3328796928536881, -1.0546413236154752)
(-1.3326440892774394, -1.0534207720219804)
(-1.3324014129940032, -1.05215941790875)
(-1.3321544257814113, -1.050872079986784)
(-1.3319065849745677, -1.0495777641362198)
(-1.331660025829423, -1.0482886255257693)
(-1.331417392993797, -1.047019244525128)
(-1.331182161540205, -1.0457892419166224)
(-1.3309594715467237, -1.044626427354848)
(-1.33075155852547, -1.043543119955203)
(-1.3305545558954868, -1.0425200813230255)
(-1.3303629581925862, -1.0415293376097912)
(-1.330171045043392, -1.0405419409079204)
(-1.3299716617486805, -1.0395219102841926)
(-1.329758772795311, -1.0384392020012287)
(-1.3295285670757646, -1.0372749537925208)
(-1.32928538298917, -1.0360515232786496)
(-1.3290299688384088, -1.034772603058074)
(-1.328762622685261, -1.0334395728103363)
(-1.3284817875045234, -1.0320446217639934)
(-1.3281839062955298, -1.0305694547928883)
(-1.3278644710572045, -1.028990830026145)
(-1.3275216860053873, -1.0272988969557348)
(-1.327156925007148, -1.0254987729337295)
(-1.3267696468879144, -1.0235858106151179)
(-1.3263612752252478, -1.0215658917521513)
(-1.3259300760119954, -1.0194284322370926)
(-1.3254810868878175, -1.0171958533288823)
(-1.3250187478053679, -1.0148884279471018)
(-1.3245516374042887, -1.0125474602991527)
(-1.3240821631030926, -1.0101834429018326)
(-1.3236145376681687, -1.0078173957517143)
(-1.3231460510272555, -1.005434948196924)
(-1.3226795134015072, -1.0030493193155892)
(-1.3222151918471243, -1.0006622416605915)
(-1.3217570699032661, -0.998293913503288)
(-1.3213032693197189, -0.9959351414370766)
(-1.320855960765833, -0.9935980553456027)
(-1.3204115940099712, -0.9912642464519823)
(-1.3199714885397946, -0.9889408436443802)
(-1.3195307613230571, -0.9866023467154015)
(-1.3190913080944475, -0.9842583031722616)
(-1.3186502574818226, -0.9818931445476105)
(-1.31821114260456, -0.9795261972571998)
(-1.3177755359270595, -0.9771656142317885)
(-1.3173457034837022, -0.9748238704622207)
(-1.3169190763944363, -0.9724877269370414)
(-1.316494804780701, -0.9701523889954673)
(-1.3160659176205802, -0.9677793039455409)
(-1.315639877012468, -0.9654105051232489)
(-1.3152208322433734, -0.9630693685936687)
(-1.314815274184663, -0.9607925841626851)
(-1.314423343823428, -0.9585821925548876)
(-1.3140417339369215, -0.956420024882716)
(-1.3136602941530824, -0.9542490585338629)
(-1.313281851395408, -0.9520860267989154)
(-1.3129005924900192, -0.9498969659815232)
(-1.3125131727142865, -0.9476626640048711)
(-1.312119110666598, -0.9453799922194898)
(-1.3117218132868675, -0.9430674510012954)
(-1.3113202888291193, -0.9407193858029584)
(-1.310919109178872, -0.9383620860235016)
(-1.3105226218166435, -0.9360205872378645)
(-1.3101364972578935, -0.9337291893841353)
(-1.3097609934267107, -0.9314897868359973)
(-1.3093988516240451, -0.9293181672375015)
(-1.3090462865073917, -0.9271911915305722)
(-1.3087028707251007, -0.9251063166076122)
(-1.308363310457273, -0.9230302860915202)
(-1.3080255886774312, -0.920947617666808)
(-1.3076841823685466, -0.9188257533672413)
(-1.3073377767663243, -0.9166540406924718)
(-1.3069835452096326, -0.9144123224491161)
(-1.306623882913464, -0.9121139867113343)
(-1.3062607350972584, -0.9097689574613226)
(-1.3059025753052975, -0.9074310384793014)
(-1.305551953714099, -0.9051177362391853)
(-1.3052114376962765, -0.9028469398960354)
(-1.304876293733833, -0.9005883374758024)
(-1.3045477412700057, -0.898351368304169)
(-1.3042228986678421, -0.8961158357047343)
(-1.3039090044599768, -0.893930690406907)
(-1.3036093259669785, -0.8918201957952592)
(-1.3033240460568025, -0.8897873574737825)
(-1.3030457769848038, -0.8877788041361511)
(-1.302769153238654, -0.8857590302537853)
(-1.302491266605911, -0.8837043147093582)
(-1.3022163674957548, -0.8816440696964121)
(-1.3019512135638533, -0.8796274844739355)
(-1.4052032778231944, -1.596200168554439)
(-1.4052943869847312, -1.5998047310746235)
(-1.4053335276891232, -1.6012099773773882)
(-1.405374956544795, -1.6025558139580673)
(-1.4054278942179175, -1.6040917946781492)
(-1.4054800967813363, -1.6054629247341505)
(-1.4055319144811385, -1.6067076821336628)
(-1.405579343399156, -1.6077641533156657)
(-1.4056267419221053, -1.6087482177651549)
(-1.405677899103209, -1.6097355756354066)
(-1.405728190071873, -1.6106482590975917)
(-1.4057796227131287, -1.6115293877038968)
(-1.405826701992201, -1.6122975372581805)
(-1.4058830503025674, -1.613170215281775)
(-1.4059254811068804, -1.6138072943298574)
(-1.4059678823561361, -1.6144276102207709)
(-1.40601161466621, -1.615054966228669)
(-1.4060575134981073, -1.6157042488470632)
(-1.4061066628415575, -1.6163935774605274)
(-1.4061591865970193, -1.6171274750050166)
(-1.406216262183404, -1.6179253493904415)
(-1.4062786639261375, -1.6188021958361551)
(-1.4063456612565426, -1.6197488990447455)
(-1.4064153982381191, -1.620747328893307)
(-1.4064943667371443, -1.6218988708060225)
(-1.4065679917280776, -1.6229952571888182)
(-1.406645772917565, -1.624183626668509)
(-1.4067158016955397, -1.6252822363896686)
(-1.4067802135350032, -1.62632067584783)
(-1.4068400165258073, -1.6273160188029738)
(-1.4068987652179015, -1.628322664858208)
(-1.4069543135233114, -1.6293013546277997)
(-1.4070084585332683, -1.6302795065333164)
(-1.4070629576767855, -1.631290850189923)
(-1.4071188244566248, -1.6323475587566159)
(-1.4071759450843269, -1.633449939251592)
(-1.4072358233301872, -1.6346180705703537)
(-1.4073077657258968, -1.6360296999852937)
(-1.4073702574180162, -1.6372549343867144)
(-1.4074284198041105, -1.638393407737852)
(-1.4075088618508458, -1.6399305265025415)
(-1.4075604078373791, -1.6408955873060187)
(-1.407610757625238, -1.6418161310747221)
(-1.4076568690640887, -1.6426325159772888)
(-1.4076992952859753, -1.6433570457564683)
(-1.4077383162831016, -1.644000176986646)
(-1.4077756257306395, -1.6445932074735807)
(-1.4078135884275467, -1.6451757047608004)
(-1.4078588207844447, -1.6458425102333025)
(-1.4079013297691447, -1.6464481385394416)
(-1.4079464210721935, -1.6470700747519127)
(-1.4079953077978578, -1.6477249956132483)
(-1.4080512481506973, -1.648454684465898)
(-1.408122101461815, -1.6493555193213962)
(-1.408214860209516, -1.6505073111281343)
(-1.4083299278406085, -1.6519071686943767)
(-1.4084555760144741, -1.6534110103918118)
(-1.4086010414742998, -1.6551266156479507)
(-1.4087634332409007, -1.65701223391937)
(-1.4089341229460792, -1.6589663838641828)
(-1.4091069588286973, -1.6609190185405496)
(-1.4092792300761652, -1.662840530454615)
(-1.4094443351238048, -1.6646573244018836)
(-1.4095986635424178, -1.6663313795692911)
(-1.4097417993712644, -1.6678609653916383)
(-1.4098716886684728, -1.6692289242249987)
(-1.4099892283054223, -1.670451272399531)
(-1.4100949604035593, -1.6715373610039719)
(-1.4101867965655344, -1.672470298820133)
(-1.410259044881078, -1.6731958487987566)
(-1.4103090241235734, -1.673693623043535)
(-1.4103314424319557, -1.6739151777420187)
(-1.4103321938696547, -1.6739221168105873)
(-1.4103180963043354, -1.6737836009061307)
(-1.4102901758396678, -1.6735119877614457)
(-1.4102513758203679, -1.6731375198515728)
(-1.4102129891857884, -1.6727690616723516)
(-1.410195681585231, -1.6726035839807532)
(-1.410211459612612, -1.672754882802032)
(-1.4102423699793154, -1.6730521299560346)
(-1.4102810531137613, -1.6734259527702138)
(-1.410325907739196, -1.67386221279576)
(-1.410378884930451, -1.6743806246071329)
(-1.4104412655209426, -1.6749952679238)
(-1.4105102183433793, -1.6756780702905425)
(-1.410579545800965, -1.6763670843937433)
(-1.4106468146602444, -1.6770379247123142)
(-1.4107112030253552, -1.677682043694871)
(-1.4107798723048888, -1.6783702214528748)
(-1.4108521392799949, -1.6790948782885204)
(-1.4109260916859172, -1.679837688329302)
(-1.4109946311380976, -1.680525365707693)
(-1.4110569021118506, -1.681149807757237)
(-1.41111923681961, -1.6817756251896212)
(-1.411179021280391, -1.6823767578991773)
(-1.4112332218231176, -1.6829233619405317)
(-1.4112806029363967, -1.6834034868416499)
(-1.411323765645929, -1.6838437526593024)
(-1.4113666319983005, -1.6842851809677772)
(-1.4114089368151312, -1.6847258052322978)
(-1.4114545704441857, -1.6852080932086977)
(-1.4115063470722347, -1.6857661752431368)
(-1.4115544079431688, -1.6862962894873548)
(-1.411597745047062, -1.6867866447853823)
(-1.4116378966300598, -1.68725344675172)
(-1.4116789533147012, -1.6877450418752276)
(-1.4117252426808182, -1.688318047842816)
(-1.4117788609608484, -1.689007492752682)
(-1.4118400389643926, -1.6898274818833796)
(-1.411906637765162, -1.6907614767706847)
(-1.4119759827646674, -1.6917817646692108)
(-1.4120457136282136, -1.6928605199262976)
(-1.412113993516931, -1.6939737024539545)
(-1.412179758365154, -1.6951072746769882)
(-1.4122413188263874, -1.6962319169560562)
(-1.4122988931087568, -1.6973502436355077)
(-1.412353039799978, -1.6984741638408913)
(-1.4124039785531146, -1.6996104885439103)
(-1.4124512072760855, -1.7007506960170864)
(-1.4124943467735769, -1.7018849382568269)
(-1.4125323132054923, -1.7029835932935726)
(-1.4125649692526245, -1.7040334416840452)
(-1.4125922294033058, -1.7050181114405056)
(-1.4126152475912082, -1.7059610675656554)
(-1.4126349448029323, -1.706892109652826)
(-1.412651920420651, -1.7078371047084677)
(-1.4126663653424838, -1.7088120828484585)
(-1.4126782258566553, -1.709830216962231)
(-1.4126873504706194, -1.710896908957764)
(-1.4126932971692536, -1.7120010419077165)
(-1.4126958973000334, -1.7131178148149615)
(-1.412695137496104, -1.7142074909175575)
(-1.4126915513594922, -1.7152317573059774)
(-1.4126856555872647, -1.7161889789098925)
(-1.41267787213232, -1.7170884083447724)
(-1.4126682639566215, -1.717963442016452)
(-1.412656497166372, -1.718852109814393)
(-1.4126421439980643, -1.7197832562526036)
(-1.4126249040282512, -1.7207658724985668)
(-1.4126045641188718, -1.7218041421745838)
(-1.4125810322260055, -1.7228927564071659)
(-1.412554763933859, -1.7239967244287222)
(-1.4125264088815548, -1.7250988011482722)
(-1.41249683062626, -1.7261699001116733)
(-1.4124673163122412, -1.7271723839669033)
(-1.4124386169521463, -1.728089504664491)
(-1.4124118521619584, -1.7288988150094018)
(-1.4123889549345454, -1.7295542210671746)
(-1.4123723321871307, -1.7300015372702364)
(-1.4123649261370896, -1.7301885211771393)
(-1.2204661857006198, -2.038663843458952)
(-1.2187100307795928, -2.0426911004720667)
(-1.2181801181359944, -2.0439098443331076)
(-1.2176768849015518, -2.045070934787479)
(-1.217195825523665, -2.0461846555603946)
(-1.2166362550397254, -2.0474857967877678)
(-1.2161978072722446, -2.0485089055026933)
(-1.2157995525046952, -2.0494416238572146)
(-1.2154330287808086, -2.050303285264939)
(-1.2151007489624992, -2.0510875762607883)
(-1.2147937237847057, -2.0518152908038667)
(-1.2145203691444477, -2.0524658093868187)
(-1.2142519822109612, -2.0531071222461503)
(-1.2138938932778593, -2.053967400826053)
(-1.2135833257024309, -2.054717014333441)
(-1.2132616127281821, -2.0554974100769123)
(-1.2129253924750003, -2.056317188729078)
(-1.2125675804160312, -2.05719451032673)
(-1.2121885700264836, -2.058129417572579)
(-1.2117850476819356, -2.059131338167314)
(-1.2113619523313208, -2.060189289334908)
(-1.210926019518191, -2.0612877797807885)
(-1.2104815636842154, -2.0624179145396284)
(-1.2100870454410686, -2.063430347106088)
(-1.2097459279884262, -2.064314630077786)
(-1.2094777320172485, -2.0650170335764555)
(-1.2092896545727043, -2.06551488142132)
(-1.2091789525721144, -2.065811339277435)
(-1.2091470715178565, -2.0658982316700008)
(-1.2091888436789295, -2.0657855424486358)
(-1.209297597179106, -2.0654881009412303)
(-1.2094647225920012, -2.0650270803506507)
(-1.2096767796905963, -2.0644379954942336)
(-1.2098952276957786, -2.0638279863186333)
(-1.210081273744635, -2.06330670902306)
(-1.2102376906124042, -2.062867562598859)
(-1.2103739254472476, -2.0624848940033798)
(-1.2104833824602506, -2.0621777047736694)
(-1.210562417301679, -2.061956428401135)
(-1.2106201325724777, -2.061795290007987)
(-1.2106668025785752, -2.0616654530319933)
(-1.2107074921037018, -2.061552630250362)
(-1.2107541807177644, -2.061423735766722)
(-1.2108063103003308, -2.0612805974262027)
(-1.2108634753459506, -2.0611244525919985)
(-1.2109395702560897, -2.0609178561876997)
(-1.2110101558185666, -2.0607272541019803)
(-1.211092530683054, -2.0605058421736477)
(-1.211186580725152, -2.0602543091151158)
(-1.2112822604631446, -2.0599997129913272)
(-1.211372852409044, -2.0597598813235862)
(-1.211459999275199, -2.059530396161912)
(-1.2115491979539303, -2.0592970184612946)
(-1.2116236612364342, -2.059103297644234)
(-1.2116921484743741, -2.0589262137614077)
(-1.2117508064975182, -2.0587756031088715)
(-1.2117891125069646, -2.0586780416088755)
(-1.2117961337501124, -2.058660569915114)
(-1.21176471751566, -2.058739992834335)
(-1.2116971521342677, -2.0589090793400775)
(-1.2115993798193423, -2.0591517305966662)
(-1.2114761628715225, -2.0594550446904814)
(-1.211329989230611, -2.05981201841346)
(-1.2111584228293264, -2.0602276813861735)
(-1.2109613628165312, -2.0607013238578924)
(-1.2107383879392781, -2.061233104695157)
(-1.2104869830014573, -2.061828050587272)
(-1.2102086212043581, -2.062482010890781)
(-1.2098783178941286, -2.0632522860722475)
(-1.20952387214771, -2.0640732996278084)
(-1.2091485783822642, -2.064937202038215)
(-1.2087498092812554, -2.065850035086)
(-1.2083290786160714, -2.066808240575152)
(-1.2078636876589741, -2.0678632103760073)
(-1.2074158346978887, -2.0688742908290756)
(-1.2069719153307032, -2.0698725495525876)
(-1.2065226148500652, -2.0708798781897193)
(-1.2060724470568451, -2.0718865620567075)
(-1.2056186668739695, -2.072899054216153)
(-1.205055964769881, -2.0741516621235507)
(-1.2045712455490905, -2.0752288611576435)
(-1.2040954713331242, -2.0762847300754936)
(-1.2034326055676094, -2.0777534234666892)
(-1.2029165577642413, -2.0788953322150623)
(-1.202415300751308, -2.080003186303342)
(-1.2019146643912182, -2.081108218444583)
(-1.2014213572902972, -2.0821955570446677)
(-1.200937459435753, -2.0832604455914563)
(-1.2004625400397808, -2.0843036821586343)
(-1.199993040919346, -2.085332879590473)
(-1.1995246806632238, -2.086357062839366)
(-1.1989152452727798, -2.087684932101015)
(-1.198430489439522, -2.08873802948118)
(-1.197940300718198, -2.089799426553946)
(-1.197471522843779, -2.090811222231831)
(-1.1970235023140214, -2.0917755206677766)
(-1.1965921970781004, -2.092700792450843)
(-1.196182604676174, -2.0935765594495197)
(-1.1957919980299128, -2.0944090473320047)
(-1.1954095941868796, -2.095221500847286)
(-1.1950181717629533, -2.096050611420212)
(-1.1946069196574263, -2.096919207010201)
(-1.194161506396147, -2.09785732363453)
(-1.1936922483411077, -2.0988430625896153)
(-1.1931949400664228, -2.0998849771422927)
(-1.192652018884419, -2.1010197221126647)
(-1.1920718744363195, -2.102229532944593)
(-1.1914742931059175, -2.1034731229450814)
(-1.1908892816453995, -2.104688089192365)
(-1.190339844665108, -2.105827239693427)
(-1.189850589759728, -2.1068398973524984)
(-1.189445666834296, -2.1076768245529176)
(-1.1891283939574482, -2.108331589358578)
(-1.1888983035304264, -2.108805697260984)
(-1.1887520015893527, -2.1091066023933553)
(-1.1886840464145747, -2.1092460322769773)
(-1.1886892000824272, -2.109235312538157)
(-1.1887524541333212, -2.109105869429782)
(-1.1888455198401127, -2.1089160040496946)
(-1.1889492429064261, -2.108705069050483)
(-1.1890487693701433, -2.1085034183574347)
(-1.1891231260801947, -2.1083533269207897)
(-1.189157741894849, -2.1082838609053596)
(-1.189151317684986, -2.1082968829776703)
(-1.1891171018653448, -2.1083652334576053)
(-1.1890718921965353, -2.1084550914403324)
(-1.189025710645937, -2.1085464945433405)
(-1.1889861470812682, -2.1086244745210867)
(-1.1889589265547134, -2.1086779317187996)
(-1.1889435736168734, -2.1087079871511194)
(-1.188947805270589, -2.108699646668017)
(-1.1889881392493271, -2.1086208909775452)
(-1.1890784877538791, -2.1084448836375085)
(-1.1892258359137926, -2.108158153933773)
(-1.1894319646806555, -2.1077571975595264)
(-1.1896904095961949, -2.1072544019024186)
(-1.189999457392877, -2.10665268948606)
(-1.1903516145074258, -2.1059661764628004)
(-1.190740369530082, -2.1052070906675127)
(-1.191159931718562, -2.104386229147098)
(-1.1916077369590186, -2.1035082332391632)
(-1.1920835675524253, -2.102573012394012)
(-1.1925856689196228, -2.1015838460119967)
(-1.1931097674701245, -2.100548848937207)
(-1.1936476010355925, -2.0994843639034415)
(-1.1941902989162059, -2.0984080039808912)
(-1.1947349630110595, -2.097325707113485)
(-1.1952816313041623, -2.0962375513821727)
(-1.1958223342927021, -2.0951597110337814)
(-1.1963562857268568, -2.0940940069061207)
(-0.9395099316976027, -1.0504566589598898)
(-0.9368814212016228, -1.0466750640906477)
(-0.9352053782022923, -1.044258053248919)
(-0.9336163374596671, -1.0419615411628877)
(-0.9321181498802485, -1.0397917183442928)
(-0.9306689941628096, -1.0376884953054732)
(-0.9292432258116268, -1.0356147866813616)
(-0.9277084217095333, -1.033376804673364)
(-0.926258181536259, -1.0312569221671495)
(-0.924824770578117, -1.0291572305368553)
(-0.9233756382862245, -1.027028629232953)
(-0.9219168802633722, -1.0248797729455326)
(-0.920462304835794, -1.0227304883387105)
(-0.919002603563817, -1.0205663522235833)
(-0.9174322676088631, -1.0182292855017288)
(-0.915685168182243, -1.0156171583272484)
(-0.9140472088675344, -1.0131574295863799)
(-0.9124218081598214, -1.0107054195010485)
(-0.9107896445536874, -1.0082321523793252)
(-0.9091561579513207, -1.0057453867995256)
(-0.9075154176749779, -1.003236269441662)
(-0.9058792790584136, -1.0007229085687606)
(-0.904287616730122, -0.9982663085017928)
(-0.9027126223533386, -0.9958253615019533)
(-0.9011267515837766, -0.9933576939835441)
(-0.8995162933763519, -0.9908433721560377)
(-0.8978856096338088, -0.9882880209309488)
(-0.8962281662270346, -0.9856819084676828)
(-0.8945036210524555, -0.9829612992049015)
(-0.8927199254249643, -0.9801390473663506)
(-0.8908958656660024, -0.977245047817502)
(-0.8890101196711986, -0.9742460072375351)
(-0.887067502135992, -0.971150045723812)
(-0.8850691210299602, -0.9679594891545699)
(-0.8830288499392462, -0.9646971888616672)
(-0.8809388700896308, -0.9613514726104815)
(-0.8788304860749373, -0.9579738383790319)
(-0.8767287788447835, -0.9546047882245052)
(-0.8746725047454624, -0.9513078564411382)
(-0.8726833450849608, -0.9481184413968201)
(-0.870777666431402, -0.9450637819277372)
(-0.8689513957119531, -0.9421374476533758)
(-0.8671962243229456, -0.939326264175442)
(-0.8655008788185016, -0.9366118038604553)
(-0.8638592429755461, -0.9339823588980019)
(-0.8622806899950967, -0.9314543860923968)
(-0.8607610763468215, -0.9290205179892481)
(-0.8592884336647164, -0.9266614074543523)
(-0.8578820377149055, -0.924408559718415)
(-0.8565310882510347, -0.9222431149212182)
(-0.8552162963434057, -0.9201337107775416)
(-0.8539147648808896, -0.9180430636242088)
(-0.8526087333638314, -0.9159424263655642)
(-0.8512906586746272, -0.9138191420540526)
(-0.8499676004505419, -0.9116846172610579)
(-0.848629006055591, -0.9095214704309049)
(-0.8473019832026623, -0.9073738136835577)
(-0.8459992194530073, -0.9052622650977474)
(-0.8447168145261368, -0.9031811881708264)
(-0.8434522083019724, -0.9011269359399017)
(-0.8422314569260945, -0.8991426299223841)
(-0.841050557732276, -0.897222433545625)
(-0.8399225404056516, -0.8953880059126162)
(-0.8388345197997852, -0.8936190254108709)
(-0.8377809446124889, -0.89190654590456)
(-0.8367645864821048, -0.8902555515518047)
(-0.8357870106870705, -0.8886686936526315)
(-0.8348423598896142, -0.8871367118912796)
(-0.8339402562253577, -0.8856751472455741)
(-0.8330675726662896, -0.884262749214522)
(-0.832225885572567, -0.8829021393296841)
(-0.8314056312313334, -0.8815776288129469)
(-0.8306033901834453, -0.8802837339163642)
(-0.8298268753300622, -0.8790326131541794)
(-0.8290587008278837, -0.8777962505148239)
(-0.8282981968448984, -0.8765733934507921)
(-0.8275415739286014, -0.8753577084694154)
(-0.8267836986591405, -0.8741413524958336)
(-0.8260236943549848, -0.8729220090032265)
(-0.8252593000354985, -0.871695825642157)
(-0.8244881711074074, -0.8704585475342146)
(-0.8237033912383328, -0.8691986902601645)
(-0.822889831875021, -0.8678913507381699)
(-0.8220515341756888, -0.866542559893218)
(-0.8211797123342217, -0.8651374394104165)
(-0.8202697788936237, -0.8636678008190677)
(-0.8193164374699214, -0.8621243044054828)
(-0.8183250436953636, -0.860514432682966)
(-0.8172965546034869, -0.8588388944064537)
(-0.8162289753754104, -0.8570932002472611)
(-0.8151315847184744, -0.8552918548891768)
(-0.8140160568363072, -0.8534532223430682)
(-0.812882273811006, -0.8515766454022172)
(-0.8117300363021577, -0.849661316569717)
(-0.8105464087681943, -0.8476842033371828)
(-0.8093276661926402, -0.845639574061192)
(-0.8080788718815725, -0.8435353788900312)
(-0.8067962311505951, -0.8413653386926003)
(-0.8054836696396923, -0.8391356642716308)
(-0.8041659174545744, -0.8368888813367338)
(-0.8028368778889035, -0.8346147117528905)
(-0.8015142146017201, -0.8323439519452258)
(-0.8001908654418652, -0.8300649877907422)
(-0.7988751373284015, -0.8277924363729314)
(-0.7975773931609147, -0.825544959231762)
(-0.7962984711358368, -0.8233243426913417)
(-0.7950254036178651, -0.8211088626354804)
(-0.7937586716642797, -0.8188994452877393)
(-0.7924925119852135, -0.8166867127267603)
(-0.7912241036066747, -0.8144660872669224)
(-0.7898783892039167, -0.8121066206062918)
(-0.7885532717912364, -0.8097803651049174)
(-0.7872260514456906, -0.8074481901230423)
(-0.7858628692029676, -0.8050512163692699)
(-0.78446914490076, -0.8025983404904362)
(-0.7830757880634274, -0.8001461744669536)
(-0.7816892406197384, -0.797706522771652)
(-0.7803229244612891, -0.7953036355145967)
(-0.7789846596213068, -0.792951162790865)
(-0.7776716058718353, -0.790644633817641)
(-0.7763760228746077, -0.7883704826336614)
(-0.7751045893229276, -0.786140764335765)
(-0.7737126465955052, -0.7837027361404357)
(-0.7724387515943211, -0.781474894383032)
(-0.7711822499396386, -0.7792812033494577)
(-0.7692854866947212, -0.7759805988056183)
(-0.767898157566185, -0.7735737325487795)
(-0.7665078703794012, -0.7711695922572543)
(-0.7650885807924005, -0.7687248332830912)
(-0.7636239084476188, -0.7662130446284137)
(-0.7621451411220994, -0.7636898354539687)
(-0.760541158275689, -0.7609694799217259)
(-0.7590321835686462, -0.7584259445592891)
(-0.757461594994079, -0.7557969577703969)
(-0.7557514202569487, -0.7529584312112807)
(-0.7542074813135018, -0.7504170438232165)
(-0.7527931158433486, -0.7481084423164378)
(-0.7514953981908797, -0.7460079711237849)
(-0.7503388390609543, -0.7441512623857561)
(-0.7492837426749644, -0.7424708845820674)
(-0.7483147446551023, -0.7409397002640826)
(-0.7473599049931193, -0.7394431261099927)
(-0.7465167956754479, -0.7381317290822609)
(-0.7456897374400248, -0.7368548227878178)
(-0.7447220713341746, -0.7353721176248019)
(-0.7438174788863308, -0.7339951361286003)
(-0.7428709318128361, -0.73256355377252)
(-0.7418665835097494, -0.7310539123374983)
(-0.7408082079924874, -0.7294725363000818)
(-0.7396810212341504, -0.7277980031906992)
(-0.7385009834665638, -0.7260551305762546)
(-0.737264762810335, -0.7242400494518632)
(-0.7359743694964563, -0.7223569515192495)
(-0.41087277895450414, -0.3103741021261837)
(-0.40454628881127996, -0.3031246367624186)
(-0.4017732617191034, -0.29993770569177247)
(-0.3989933813351874, -0.29673553034772016)
(-0.3961579010141817, -0.2934626957182858)
(-0.3932619088183044, -0.2901146847092024)
(-0.38944719768699726, -0.2856988918545954)
